DATALOGGER N. 11028
              
              
	DATE    	TIME  	T1	T2	T3	T4	DI1	DI2	DI3	DI4	DO1	DO2	POn	T.c          
 19467 	25/05/2006	12:30	 0,5 	 5,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19468 	25/05/2006	13:00	 1 	 5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19469 	25/05/2006	13:30	 1,5 	 5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19470 	25/05/2006	14:00	 0,5 	 5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19471 	25/05/2006	14:30	 1,5 	 14,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		   
 19472 	25/05/2006	15:00	 2,5 	 2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19473 	25/05/2006	15:30	 1 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19474 	25/05/2006	16:00	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19475 	25/05/2006	16:30	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19476 	25/05/2006	17:00	-0,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19477 	25/05/2006	17:30	 1 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19478 	25/05/2006	18:00	 2 	-1 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19479 	25/05/2006	18:30	 0 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19480 	25/05/2006	19:00	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19481 	25/05/2006	19:30	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19482 	25/05/2006	20:00	-0,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19483 	25/05/2006	20:30	 1 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19484 	25/05/2006	21:00	 3,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19485 	25/05/2006	21:30	-0,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19486 	25/05/2006	22:00	 2 	-1,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19487 	25/05/2006	22:30	-0,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19488 	25/05/2006	23:00	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19489 	25/05/2006	23:30	 1 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19490 	26/05/2006	00:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19491 	26/05/2006	00:30	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19492 	26/05/2006	01:00	 0,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19493 	26/05/2006	01:30	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19494 	26/05/2006	02:00	 0 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19495 	26/05/2006	02:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19496 	26/05/2006	03:00	 0,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19497 	26/05/2006	03:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19498 	26/05/2006	04:00	 2 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19499 	26/05/2006	04:30	 1 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19500 	26/05/2006	05:00	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19501 	26/05/2006	05:30	-1 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19502 	26/05/2006	06:00	 1,5 	-1,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19503 	26/05/2006	06:30	 2,5 	-1,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19504 	26/05/2006	07:00	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19505 	26/05/2006	07:30	 2 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19506 	26/05/2006	08:00	 0 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19507 	26/05/2006	08:30	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19508 	26/05/2006	09:00	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19509 	26/05/2006	09:30	 0,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19510 	26/05/2006	10:00	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19511 	26/05/2006	10:30	 3 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19512 	26/05/2006	11:00	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19513 	26/05/2006	11:30	 2 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19514 	26/05/2006	12:00	 1 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19515 	26/05/2006	12:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19516 	26/05/2006	13:00	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19517 	26/05/2006	13:30	 1 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19518 	26/05/2006	14:00	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19519 	26/05/2006	14:30	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19520 	26/05/2006	15:00	 1 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19521 	26/05/2006	15:30	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19522 	26/05/2006	16:00	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19523 	26/05/2006	16:30	-0,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19524 	26/05/2006	17:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19525 	26/05/2006	17:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19526 	26/05/2006	18:00	-1 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19527 	26/05/2006	18:30	 1 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19528 	26/05/2006	19:00	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19529 	26/05/2006	19:30	 1 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19530 	26/05/2006	20:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19531 	26/05/2006	20:30	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19532 	26/05/2006	21:00	 1 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19533 	26/05/2006	21:30	 1 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19534 	26/05/2006	22:00	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19535 	26/05/2006	22:30	 2 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19536 	26/05/2006	23:00	-0,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19537 	26/05/2006	23:30	 1 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19538 	27/05/2006	00:00	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19539 	27/05/2006	00:30	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19540 	27/05/2006	01:00	-1 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19541 	27/05/2006	01:30	 1 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19542 	27/05/2006	02:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19543 	27/05/2006	02:30	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19544 	27/05/2006	03:00	 0,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19545 	27/05/2006	03:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19546 	27/05/2006	04:00	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19547 	27/05/2006	04:30	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19548 	27/05/2006	05:00	 0,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19549 	27/05/2006	05:30	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19550 	27/05/2006	06:00	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19551 	27/05/2006	06:30	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19552 	27/05/2006	07:00	 1 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19553 	27/05/2006	07:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19554 	27/05/2006	08:00	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19555 	27/05/2006	08:30	 0,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19556 	27/05/2006	09:00	 1 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19557 	27/05/2006	09:30	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19558 	27/05/2006	10:00	 2,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19559 	27/05/2006	10:30	 0,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19560 	27/05/2006	11:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19561 	27/05/2006	11:30	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19562 	27/05/2006	12:00	 0,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19563 	27/05/2006	12:30	 1 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19564 	27/05/2006	13:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19565 	27/05/2006	13:30	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19566 	27/05/2006	14:00	-0,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19567 	27/05/2006	14:30	 1 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19568 	27/05/2006	15:00	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19569 	27/05/2006	15:30	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19570 	27/05/2006	16:00	-0,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19571 	27/05/2006	16:30	 1 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19572 	27/05/2006	17:00	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19573 	27/05/2006	17:30	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19574 	27/05/2006	18:00	 0,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19575 	27/05/2006	18:30	 3 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19576 	27/05/2006	19:00	 0,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19577 	27/05/2006	19:30	 1 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19578 	27/05/2006	20:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19579 	27/05/2006	20:30	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19580 	27/05/2006	21:00	 0,5 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19581 	27/05/2006	21:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19582 	27/05/2006	22:00	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19583 	27/05/2006	22:30	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19584 	27/05/2006	23:00	 0,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19585 	27/05/2006	23:30	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19586 	28/05/2006	00:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19587 	28/05/2006	00:30	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19588 	28/05/2006	01:00	 1 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19589 	28/05/2006	01:30	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19590 	28/05/2006	02:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19591 	28/05/2006	02:30	 0,5 	-1 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19592 	28/05/2006	03:00	 1 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19593 	28/05/2006	03:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19594 	28/05/2006	04:00	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19595 	28/05/2006	04:30	 0 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19596 	28/05/2006	05:00	 1 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19597 	28/05/2006	05:30	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19598 	28/05/2006	06:00	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19599 	28/05/2006	06:30	-1 	-0,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19600 	28/05/2006	07:00	 1 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19601 	28/05/2006	07:30	 1 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19602 	28/05/2006	08:00	 0,5 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19603 	28/05/2006	08:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19604 	28/05/2006	09:00	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19605 	28/05/2006	09:30	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19606 	28/05/2006	10:00	 0,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19607 	28/05/2006	10:30	 1,5 	-0,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19608 	28/05/2006	11:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19609 	28/05/2006	11:30	 1 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19610 	28/05/2006	12:00	 1 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19611 	28/05/2006	12:30	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19612 	28/05/2006	13:00	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19613 	28/05/2006	13:30	-1 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19614 	28/05/2006	14:00	 1 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19615 	28/05/2006	14:30	 1,5 	-0,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19616 	28/05/2006	15:00	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19617 	28/05/2006	15:30	 0 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19618 	28/05/2006	16:00	 1 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19619 	28/05/2006	16:30	 1,5 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19620 	28/05/2006	17:00	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19621 	28/05/2006	17:30	 0,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19622 	28/05/2006	18:00	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19623 	28/05/2006	18:30	 1,5 	-1 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19624 	28/05/2006	19:00	 0 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19625 	28/05/2006	19:30	 1 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19626 	28/05/2006	20:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19627 	28/05/2006	20:30	 2 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19628 	28/05/2006	21:00	-1 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19629 	28/05/2006	21:30	 1 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19630 	28/05/2006	22:00	 1,5 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19631 	28/05/2006	22:30	 2 	-1 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19632 	28/05/2006	23:00	 0,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19633 	28/05/2006	23:30	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19634 	29/05/2006	00:00	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19635 	29/05/2006	00:30	 2 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19636 	29/05/2006	01:00	 1 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19637 	29/05/2006	01:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19638 	29/05/2006	02:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19639 	29/05/2006	02:30	 0,5 	-1 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19640 	29/05/2006	03:00	 1 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19641 	29/05/2006	03:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19642 	29/05/2006	04:00	 2 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19643 	29/05/2006	04:30	-1 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19644 	29/05/2006	05:00	 1 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19645 	29/05/2006	05:30	 2,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19646 	29/05/2006	06:00	 0,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19647 	29/05/2006	06:30	 1,5 	-1 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19648 	29/05/2006	07:00	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19649 	29/05/2006	07:30	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19650 	29/05/2006	08:00	 1 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19651 	29/05/2006	08:30	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19652 	29/05/2006	09:00	 0 	 0 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19653 	29/05/2006	09:30	 1,5 	-1 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19654 	29/05/2006	10:00	 1,5 	 5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19655 	29/05/2006	10:30	-1 	 10 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		       
 19656 	29/05/2006	11:00	 1,5 	 4,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19657 	29/05/2006	11:30	 0 	 2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19658 	29/05/2006	12:00	 1,5 	 1 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19659 	29/05/2006	12:30	 2,5 	 0,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19660 	29/05/2006	13:00	 1 	-1 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19661 	29/05/2006	13:30	 2 	-1,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19662 	29/05/2006	14:00	-0,5 	-0,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19663 	29/05/2006	14:30	 1,5 	 1,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19664 	29/05/2006	15:00	 2 	-1 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19665 	29/05/2006	15:30	-1 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19666 	29/05/2006	16:00	 1 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19667 	29/05/2006	16:30	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19668 	29/05/2006	17:00	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19669 	29/05/2006	17:30	-0,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19670 	29/05/2006	18:00	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19671 	29/05/2006	18:30	 0 	-0,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19672 	29/05/2006	19:00	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19673 	29/05/2006	19:30	 0,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19674 	29/05/2006	20:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19675 	29/05/2006	20:30	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19676 	29/05/2006	21:00	 1 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19677 	29/05/2006	21:30	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19678 	29/05/2006	22:00	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19679 	29/05/2006	22:30	 1,5 	-1 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19680 	29/05/2006	23:00	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19681 	29/05/2006	23:30	-0,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19682 	30/05/2006	00:00	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19683 	30/05/2006	00:30	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19684 	30/05/2006	01:00	 0,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19685 	30/05/2006	01:30	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19686 	30/05/2006	02:00	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19687 	30/05/2006	02:30	 0 	-1,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19688 	30/05/2006	03:00	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19689 	30/05/2006	03:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19690 	30/05/2006	04:00	 0 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19691 	30/05/2006	04:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 19692 	30/05/2006	05:00	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19693 	30/05/2006	05:30	 1 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19694 	30/05/2006	06:00	-1 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 19695 	30/05/2006	06:30	 3 	 0,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19696 	30/05/2006	07:00	 0 	 0,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 19697 	30/05/2006	07:30	 2,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
